Detail,0,1,124.59,143.2785,,15,0,,1002100,Special,6,AUR04,,,,,,,,
Detail,0,1,99.00,113.8500,,15,0,,1002101,Sip Account,6,AUR04,,,,,,,,
Detail,,,,,,,,,,,7,AUR04,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,AUR04,,,,,,,,
Header,,,,BAR02,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,1550.00,1782.5000,,15,0,,NO GL MATCH,Wireless Connectivity,6,BAR02,,,,,,,,
Detail,0,1,524.93,603.6695,,15,0,,1002100,National,6,BAR02,,,,,,,,
Detail,0,1,817.31,939.9065,,15,0,,1002100,Fixed to Mobile CLI,6,BAR02,,,,,,,,
Detail,0,1,281.55,323.7825,,15,0,,1002100,Local,6,BAR02,,,,,,,,
Detail,0,1,25.41,29.2215,,15,0,,1002100,Special,6,BAR02,,,,,,,,
Detail,0,1,0.23,0.2645,,15,0,,1002100,International,6,BAR02,,,,,,,,
Detail,,,,,,,,,,,7,BAR02,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,BAR02,,,,,,,,
Header,,,,BAR01,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,80.54,92.6210,,15,0,,1002100,National,6,BAR01,,,,,,,,
Detail,0,1,440.00,506.0000,,15,0,,1002100,Monthly Line Rental: 4 - 8 Lines,6,BAR01,,,,,,,,
Detail,0,1,214.75,246.9625,,15,0,,1002100,Fixed to Mobile CLI,6,BAR01,,,,,,,,
Detail,0,1,0.03,0.0345,,15,0,,1002100,Fixed to Mobile Non-CLI,6,BAR01,,,,,,,,
Detail,0,1,7.82,8.9930,,15,0,,1002100,Special,6,BAR01,,,,,,,,
Detail,0,1,1.62,1.8630,,15,0,,1002100,International,6,BAR01,,,,,,,,
Detail,,,,,,,,,,,7,BAR01,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,BAR01,,,,,,,,
Header,,,,BED01,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,98.28,113.0220,,15,0,,1002100,National,6,BED01,,,,,,,,
Detail,0,1,360.21,414.2415,,15,0,,1002100,Fixed to Mobile CLI,6,BED01,,,,,,,,
Detail,0,1,5.74,6.6010,,15,0,,1002100,Fixed to Mobile Non-CLI,6,BED01,,,,,,,,
Detail,0,1,142.45,163.8175,,15,0,,1002100,Local,6,BED01,,,,,,,,
Detail,0,1,25.73,29.5895,,15,0,,1002100,Special,6,BED01,,,,,,,,
Detail,0,1,220.00,253.0000,,15,0,,1002100,Monthly Line Rental: 1 - 4 Lines,6,BED01,,,,,,,,
Detail,,,,,,,,,,,7,BED01,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,BED01,,,,,,,,
Header,,,,BGC01,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,10.79,12.4085,,15,0,,1002100,National,6,BGC01,,,,,,,,
Detail,0,1,370.47,426.0405,,15,0,,1002100,Fixed to Mobile CLI,6,BGC01,,,,,,,,
Detail,0,1,35.65,40.9975,,15,0,,1002100,Local,6,BGC01,,,,,,,,
Detail,0,1,17.66,20.3090,,15,0,,1002100,Special,6,BGC01,,,,,,,,
Detail,0,1,299.00,343.8500,,15,0,,1002100,Monthly Line Rental: 1 - 4 Lines,6,BGC01,,,,,,,,
Detail,,,,,,,,,,,7,BGC01,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,BGC01,,,,,,,,
Header,,,,BE-01,5,2021-06-15,Call Charges,N,,,,,,,,,,,,2021-06-15
Detail,0,1,1.35,1.5525,,15,0,,1002100,National,6,BE-01,,,,,,,,
Detail,0,1,232.04,266.8460,,15,0,,1002100,Fixed to Mobile CLI,6,BE-01,,,,,,,,
Detail,0,1,83.16,95.6340,,15,0,,1002100,Local,6,BE-01,,,,,,,,
Detail,0,1,15.46,17.7790,,15,0,,1002100,Special,6,BE-01,,,,,,,,
Detail,0,1,220.00,253.0000,,15,0,,1002100,Monthly Line Rental: 1 - 4 Lines,6,BE-01,,,,,,,,
Detail,,,,,,,,,,,7,BE-01,,,,,,,,
Detail,0,1,0,0,,0,0,,0,2021-06-15 - 2021-05-15,7,BE-01,,,,,,,,
