invoiceNumber,accountingCode,AccountName,invoiceDate,invoiceFrom,invoiceTo,Description,numberOfCalls,callDuration,FeeAmount
16362,BLA01,Black Bird Trading 236 CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,2,30,0.35
16362,BLA01,Black Bird Trading 236 CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,5,191,2.25
16497,BLO01,Bloemhof Electrical (PTY) LTD ,2021-06-15,2021-05-15,2021-06-14,National,24,1809,13.52
16497,BLO01,Bloemhof Electrical (PTY) LTD ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,242,30434,330.88
16497,BLO01,Bloemhof Electrical (PTY) LTD ,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16497,BLO01,Bloemhof Electrical (PTY) LTD ,2021-06-15,2021-05-15,2021-06-14,Local,312,35039,248.18
16497,BLO01,Bloemhof Electrical (PTY) LTD ,2021-06-15,2021-05-15,2021-06-14,Special,34,9407,55.38
16497,BLO01,Bloemhof Electrical (PTY) LTD ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,71,0.77
16497,BLO01,Bloemhof Electrical (PTY) LTD ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,9,249,2.74
16356,BOD02,Body20 Global (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,National,7,1151,4.24
16356,BOD02,Body20 Global (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,7,429,4.69
16356,BOD02,Body20 Global (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Local,8,288,1.21
16356,BOD02,Body20 Global (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,270.00
16356,BOD02,Body20 Global (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,CPE Monthly,0,0,795.00
16356,BOD02,Body20 Global (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Special,14,4564,37.56
16223,BOS01,Bosch Projects (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,ADSL Line,0,0,540.00
16223,BOS01,Bosch Projects (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,151,19785,224.97
16223,BOS01,Bosch Projects (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,5,1121,7.02
16223,BOS01,Bosch Projects (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,36,3665,30.72
16223,BOS01,Bosch Projects (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,0.00
16223,BOS01,Bosch Projects (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,6,1020,6.20
16223,BOS01,Bosch Projects (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,2,375,4.26
16434,BOS02,Bosmansdam High School,2021-06-15,2021-05-15,2021-06-14,Special,35,12205,76.41
16434,BOS02,Bosmansdam High School,2021-06-15,2021-05-15,2021-06-14,Local,126,17759,149.33
16434,BOS02,Bosmansdam High School,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,314,36207,423.67
16434,BOS02,Bosmansdam High School,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,270.00
16434,BOS02,Bosmansdam High School,2021-06-15,2021-05-15,2021-06-14,National,24,4488,48.99
16456,BRIAA,Brian Bacon INC,2021-06-15,2021-05-15,2021-06-14,User,0,0,159.00
16173,BRI07,Brian Bacon Inc.,2021-06-15,2021-05-15,2021-06-14,Redundancy,0,0,299.00
16173,BRI07,Brian Bacon Inc.,2021-06-15,2021-05-15,2021-06-14,International,15,2977,4.72
16173,BRI07,Brian Bacon Inc.,2021-06-15,2021-05-15,2021-06-14,Special,23,5866,36.33
16173,BRI07,Brian Bacon Inc.,2021-06-15,2021-05-15,2021-06-14,National,31,4085,34.00
16173,BRI07,Brian Bacon Inc.,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16173,BRI07,Brian Bacon Inc.,2021-06-15,2021-05-15,2021-06-14,Local,83,11456,74.91
16173,BRI07,Brian Bacon Inc.,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,132,14621,171.13
16173,BRI07,Brian Bacon Inc.,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,2,17,0.21
16336,BRI01,Bright Idea Projects 3079 CC Blouberg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,423,54914,688.08
16336,BRI01,Bright Idea Projects 3079 CC Blouberg,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,52,5350,67.09
16336,BRI01,Bright Idea Projects 3079 CC Blouberg,2021-06-15,2021-05-15,2021-06-14,Admin Fee,0,0,50.00
16336,BRI01,Bright Idea Projects 3079 CC Blouberg,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16336,BRI01,Bright Idea Projects 3079 CC Blouberg,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,950.00
16345,BRI03,Bright Idea Projects 3079 CC Kenilworth ,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16345,BRI03,Bright Idea Projects 3079 CC Kenilworth ,2021-06-15,2021-05-15,2021-06-14,Local,12,530,1.37
16345,BRI03,Bright Idea Projects 3079 CC Kenilworth ,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,450.00
16345,BRI03,Bright Idea Projects 3079 CC Kenilworth ,2021-06-15,2021-05-15,2021-06-14,ADSL Line,0,0,1010.00
16345,BRI03,Bright Idea Projects 3079 CC Kenilworth ,2021-06-15,2021-05-15,2021-06-14,Local,88,11700,29.55
16337,BRI02,Bright Idea Projects 3079 CC Plattekloof,2021-06-15,2021-05-15,2021-06-14,Local,7,677,1.73
16337,BRI02,Bright Idea Projects 3079 CC Plattekloof,2021-06-15,2021-05-15,2021-06-14,Local,39,3639,9.25
16337,BRI02,Bright Idea Projects 3079 CC Plattekloof,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,17,1731,21.70
16337,BRI02,Bright Idea Projects 3079 CC Plattekloof,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,108,1.35
16337,BRI02,Bright Idea Projects 3079 CC Plattekloof,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16337,BRI02,Bright Idea Projects 3079 CC Plattekloof,2021-06-15,2021-05-15,2021-06-14,ADSL Line,0,0,1010.00
16337,BRI02,Bright Idea Projects 3079 CC Plattekloof,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,545.00
16337,BRI02,Bright Idea Projects 3079 CC Plattekloof,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,114,11866,148.74
16347,BRI05,Bright Idea Projects 3079 CC Rondebosch,2021-06-15,2021-05-15,2021-06-14,Local,70,12483,31.51
16347,BRI05,Bright Idea Projects 3079 CC Rondebosch,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,2,168,2.11
16347,BRI05,Bright Idea Projects 3079 CC Rondebosch,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,450.00
16347,BRI05,Bright Idea Projects 3079 CC Rondebosch,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16347,BRI05,Bright Idea Projects 3079 CC Rondebosch,2021-06-15,2021-05-15,2021-06-14,ADSL Line,0,0,1010.00
16347,BRI05,Bright Idea Projects 3079 CC Rondebosch,2021-06-15,2021-05-15,2021-06-14,Local,9,1282,3.24
16346,BRI04,Bright Idea Projects 3079 CC Vredekloof,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1,147,1.84
16346,BRI04,Bright Idea Projects 3079 CC Vredekloof,2021-06-15,2021-05-15,2021-06-14,Local,11,715,1.85
16346,BRI04,Bright Idea Projects 3079 CC Vredekloof,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,450.00
16346,BRI04,Bright Idea Projects 3079 CC Vredekloof,2021-06-15,2021-05-15,2021-06-14,Local,67,8342,21.10
16346,BRI04,Bright Idea Projects 3079 CC Vredekloof,2021-06-15,2021-05-15,2021-06-14,ADSL Line,0,0,1010.00
16346,BRI04,Bright Idea Projects 3079 CC Vredekloof,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16346,BRI04,Bright Idea Projects 3079 CC Vredekloof,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,7,1110,13.90
16380,BRI06,Bright Ideas Projects 3079 Durbanville,2021-06-15,2021-05-15,2021-06-14,Local,58,7143,18.12
16380,BRI06,Bright Ideas Projects 3079 Durbanville,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,545.00
16380,BRI06,Bright Ideas Projects 3079 Durbanville,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,4,244,3.06
16380,BRI06,Bright Ideas Projects 3079 Durbanville,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,270.00
16380,BRI06,Bright Ideas Projects 3079 Durbanville,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,15,2084,26.09
16380,BRI06,Bright Ideas Projects 3079 Durbanville,2021-06-15,2021-05-15,2021-06-14,Local,5,622,1.57
16265,BIT02,Broadreach Consulting (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,8,1883,16.17
16265,BIT02,Broadreach Consulting (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Teams Voice Plus Subscription,0,0,477.00
16265,BIT02,Broadreach Consulting (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,2,294,2.02
16265,BIT02,Broadreach Consulting (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,40,8339,58.03
16265,BIT02,Broadreach Consulting (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,2,139,1.52
16265,BIT02,Broadreach Consulting (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,201,32466,352.64
16474,BRO04,Broadreach Consulting LLC Incorporated in Delwa BRO04,2021-06-15,2021-05-15,2021-06-14,Teams Voice Plus Subscription @ R159.00 per User,0,0,159.00
16503,BSC01,BSC Cape Tool and Service Centre CC,2021-06-15,2021-05-15,2021-06-14,Special,15,2210,10.89
16503,BSC01,BSC Cape Tool and Service Centre CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,31,0.37
16503,BSC01,BSC Cape Tool and Service Centre CC,2021-06-15,2021-05-15,2021-06-14,National,48,8680,49.00
16503,BSC01,BSC Cape Tool and Service Centre CC,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16503,BSC01,BSC Cape Tool and Service Centre CC,2021-06-15,2021-05-15,2021-06-14,Local,140,13651,104.83
16503,BSC01,BSC Cape Tool and Service Centre CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,409,31186,365.55
16483,BUI01,Building Wood And Allied Workers Union Of South Africa ,2021-06-15,2021-05-15,2021-06-14,National,22,2093,19.73
16483,BUI01,Building Wood And Allied Workers Union Of South Africa ,2021-06-15,2021-05-15,2021-06-14,Local,77,12452,73.70
16483,BUI01,Building Wood And Allied Workers Union Of South Africa ,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,270.00
16483,BUI01,Building Wood And Allied Workers Union Of South Africa ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,624,65047,761.55
16483,BUI01,Building Wood And Allied Workers Union Of South Africa ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,6,362,4.26
16483,BUI01,Building Wood And Allied Workers Union Of South Africa ,2021-06-15,2021-05-15,2021-06-14,Special,14,3215,22.15
16232,BUN02,Bunwal House CC - Port Elizabeth,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,341,21871,238.71
16232,BUN02,Bunwal House CC - Port Elizabeth,2021-06-15,2021-05-15,2021-06-14,National,89,11717,92.65
16232,BUN02,Bunwal House CC - Port Elizabeth,2021-06-15,2021-05-15,2021-06-14,National,9,255,2.09
16232,BUN02,Bunwal House CC - Port Elizabeth,2021-06-15,2021-05-15,2021-06-14,Special,4,1072,11.05
16232,BUN02,Bunwal House CC - Port Elizabeth,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,38,2006,21.95
16232,BUN02,Bunwal House CC - Port Elizabeth,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16329,BUN05,Bunwal House CC - Welkom,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,270.00
16329,BUN05,Bunwal House CC - Welkom,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,39,7542,81.88
16329,BUN05,Bunwal House CC - Welkom,2021-06-15,2021-05-15,2021-06-14,National,1,129,0.76
16329,BUN05,Bunwal House CC - Welkom,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,126,15341,166.88
16329,BUN05,Bunwal House CC - Welkom,2021-06-15,2021-05-15,2021-06-14,Special,1,3,0.03
16329,BUN05,Bunwal House CC - Welkom,2021-06-15,2021-05-15,2021-06-14,National,25,1830,19.96
16234,BUN03,Bunwal House CC Durban,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16233,BUN04,Bunwal House CC Pretoria,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,89,12749,138.55
16233,BUN04,Bunwal House CC Pretoria,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,468,64488,701.00
16233,BUN04,Bunwal House CC Pretoria,2021-06-15,2021-05-15,2021-06-14,National,47,3661,35.67
16233,BUN04,Bunwal House CC Pretoria,2021-06-15,2021-05-15,2021-06-14,Local,77,5470,36.79
16233,BUN04,Bunwal House CC Pretoria,2021-06-15,2021-05-15,2021-06-14,Special,10,1698,0.20
16233,BUN04,Bunwal House CC Pretoria,2021-06-15,2021-05-15,2021-06-14,Local,3,99,0.56
16233,BUN04,Bunwal House CC Pretoria,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16248,BUN01,Bunwall House CC Johannesburg,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16247,CAI01,Cait Trading (Pty) Ltd t/a Wimpy Retail Crossing,2021-06-15,2021-05-15,2021-06-14,Special,3,522,4.73
16247,CAI01,Cait Trading (Pty) Ltd t/a Wimpy Retail Crossing,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,134,7643,83.50
16247,CAI01,Cait Trading (Pty) Ltd t/a Wimpy Retail Crossing,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16247,CAI01,Cait Trading (Pty) Ltd t/a Wimpy Retail Crossing,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,45,4255,46.34
16247,CAI01,Cait Trading (Pty) Ltd t/a Wimpy Retail Crossing,2021-06-15,2021-05-15,2021-06-14,Special,5,1541,9.38
16247,CAI01,Cait Trading (Pty) Ltd t/a Wimpy Retail Crossing,2021-06-15,2021-05-15,2021-06-14,Local,24,2138,20.23
16293,CAN01,Cantum Gas (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,4,97,1.12
16293,CAN01,Cantum Gas (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,255,17849,203.58
16293,CAN01,Cantum Gas (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,37,2148,10.20
16293,CAN01,Cantum Gas (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16293,CAN01,Cantum Gas (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,5,1459,6.24
16293,CAN01,Cantum Gas (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,167,17574,82.65
16293,CAN01,Cantum Gas (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,15,2039,16.69
16176,CAW01,Cape Armature Winders (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Local,5,804,4.73
16176,CAW01,Cape Armature Winders (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,National,1,86,0.43
16176,CAW01,Cape Armature Winders (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,27,2813,35.26
16176,CAW01,Cape Armature Winders (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,23,5830,72.95
16176,CAW01,Cape Armature Winders (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16202,CAP01,Cape Town Film Studios (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,111,29459,177.10
16202,CAP01,Cape Town Film Studios (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,7,828,7.61
16202,CAP01,Cape Town Film Studios (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,552,27370,253.57
16202,CAP01,Cape Town Film Studios (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,4999.00
16202,CAP01,Cape Town Film Studios (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,8,251,1.04
16202,CAP01,Cape Town Film Studios (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,118,19405,137.01
16202,CAP01,Cape Town Film Studios (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,773,85644,512.70
16202,CAP01,Cape Town Film Studios (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,3,256,0.36
16202,CAP01,Cape Town Film Studios (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,2541,206744,1905.92
16202,CAP01,Cape Town Film Studios (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,International,24,6702,11.28
16245,CAP03,Capricorn Passenger Liner CC t/a Capricorn Tours,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1,7,0.09
16245,CAP03,Capricorn Passenger Liner CC t/a Capricorn Tours,2021-06-15,2021-05-15,2021-06-14,Special,2,502,0.00
16245,CAP03,Capricorn Passenger Liner CC t/a Capricorn Tours,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16245,CAP03,Capricorn Passenger Liner CC t/a Capricorn Tours,2021-06-15,2021-05-15,2021-06-14,Local,39,5430,47.68
16245,CAP03,Capricorn Passenger Liner CC t/a Capricorn Tours,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,32,1554,19.53
16302,CAT03,Caterware Connection CC,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,1375.00
16302,CAT03,Caterware Connection CC,2021-06-15,2021-05-15,2021-06-14,National,46,5086,25.46
16302,CAT03,Caterware Connection CC,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,550.00
16302,CAT03,Caterware Connection CC,2021-06-15,2021-05-15,2021-06-14,Local,75,10067,91.97
16302,CAT03,Caterware Connection CC,2021-06-15,2021-05-15,2021-06-14,Special,2,412,3.29
16302,CAT03,Caterware Connection CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,102,6402,69.87
16302,CAT03,Caterware Connection CC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,95,1.03
16303,CAT02,Caterware Connection CC Cape Town,2021-06-15,2021-05-15,2021-06-14,Special,30,12207,25.87
16303,CAT02,Caterware Connection CC Cape Town,2021-06-15,2021-05-15,2021-06-14,Virtual Access,5,554,1.60
16303,CAT02,Caterware Connection CC Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,141,10477,114.18
16303,CAT02,Caterware Connection CC Cape Town,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,550.00
16303,CAT02,Caterware Connection CC Cape Town,2021-06-15,2021-05-15,2021-06-14,Local,135,13982,104.78
16303,CAT02,Caterware Connection CC Cape Town,2021-06-15,2021-05-15,2021-06-14,International,1,80,3.19
16303,CAT02,Caterware Connection CC Cape Town,2021-06-15,2021-05-15,2021-06-14,SAIX Line,0,0,1375.00
16303,CAT02,Caterware Connection CC Cape Town,2021-06-15,2021-05-15,2021-06-14,National,41,5008,27.95
16351,CCT01,CCTV Security Surveilance Gauteng (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,18,1712,17.29
16351,CCT01,CCTV Security Surveilance Gauteng (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,20,2026,16.90
16351,CCT01,CCTV Security Surveilance Gauteng (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,280.00
16351,CCT01,CCTV Security Surveilance Gauteng (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,23,1945,21.20
16462,CEN02,Centre For Cognitive & Behaviour Therapy ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,44,5381,58.51
16462,CEN02,Centre For Cognitive & Behaviour Therapy ,2021-06-15,2021-05-15,2021-06-14,Line Rental,0,0,270.00
16462,CEN02,Centre For Cognitive & Behaviour Therapy ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1,26,0.29
16462,CEN02,Centre For Cognitive & Behaviour Therapy ,2021-06-15,2021-05-15,2021-06-14,National,1,95,0.24
16462,CEN02,Centre For Cognitive & Behaviour Therapy ,2021-06-15,2021-05-15,2021-06-14,Special,21,6563,43.22
16462,CEN02,Centre For Cognitive & Behaviour Therapy ,2021-06-15,2021-05-15,2021-06-14,Local,128,10181,66.69
16174,CSW01,Child Welfare South Africa Stellenbosch,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,5,246,2.69
16174,CSW01,Child Welfare South Africa Stellenbosch,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,599.00
16174,CSW01,Child Welfare South Africa Stellenbosch,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,750,91956,1000.30
16174,CSW01,Child Welfare South Africa Stellenbosch,2021-06-15,2021-05-15,2021-06-14,National,36,5025,29.85
16174,CSW01,Child Welfare South Africa Stellenbosch,2021-06-15,2021-05-15,2021-06-14,Service Level Agreement,0,0,280.00
16174,CSW01,Child Welfare South Africa Stellenbosch,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,3,54,0.60
16174,CSW01,Child Welfare South Africa Stellenbosch,2021-06-15,2021-05-15,2021-06-14,Local,358,43267,231.56
16174,CSW01,Child Welfare South Africa Stellenbosch,2021-06-15,2021-05-15,2021-06-14,Special,14,3592,21.60
16197,FPA01,CIB (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,500.00
16197,FPA01,CIB (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Local,1,21,0.06
16197,FPA01,CIB (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Local,94,10037,25.41
16304,CIT01,Citizen Surveys (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16304,CIT01,Citizen Surveys (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,5,47,0.61
16304,CIT01,Citizen Surveys (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,105,3284,41.39
16252,COR02,Commercial Vehicle Solutions (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,3,195,2.12
16252,COR02,Commercial Vehicle Solutions (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,272,16999,185.50
16252,COR02,Commercial Vehicle Solutions (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Special,56,7747,54.44
16252,COR02,Commercial Vehicle Solutions (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Redundancy,0,0,220.00
16252,COR02,Commercial Vehicle Solutions (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,National,20,2189,20.91
16252,COR02,Commercial Vehicle Solutions (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Local,656,77700,657.11
16252,COR02,Commercial Vehicle Solutions (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,International,2,159,8.81
16252,COR02,Commercial Vehicle Solutions (Pty) Ltd,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,199.00
16191,CON02,Concargo (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,16,718,6.65
16191,CON02,Concargo (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,SAIX Line,0,0,850.00
16191,CON02,Concargo (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,273,42412,282.45
16191,CON02,Concargo (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,International,73,7462,338.15
16191,CON02,Concargo (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Virtual Access,3,38,0.12
16191,CON02,Concargo (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Virtual Access,65,3591,10.49
16191,CON02,Concargo (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,42,2910,26.83
16191,CON02,Concargo (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Redundancy,0,0,299.00
16191,CON02,Concargo (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,929,88356,594.44
16191,CON02,Concargo (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,2221,170926,1575.72
16191,CON02,Concargo (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,670,61026,399.92
16162,COR01,Core Fruit PTY (LTD),2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,3,398,4.98
16162,COR01,Core Fruit PTY (LTD),2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16162,COR01,Core Fruit PTY (LTD),2021-06-15,2021-05-15,2021-06-14,Local,200,27877,256.41
16162,COR01,Core Fruit PTY (LTD),2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,662,65596,822.37
16162,COR01,Core Fruit PTY (LTD),2021-06-15,2021-05-15,2021-06-14,National,133,14107,113.40
