invoiceNumber,accountingCode,AccountName,invoiceDate,invoiceFrom,invoiceTo,Description,numberOfCalls,callDuration,FeeAmount
4145,BAC01,Backwave Property Consultants CC t/a Harcourts,07/15/2018,06/15/2018,07/14/2018,International,1,45,0.24
4145,BAC01,Backwave Property Consultants CC t/a Harcourts,07/15/2018,06/15/2018,07/14/2018,Local,1,218,0.91
4145,BAC01,Backwave Property Consultants CC t/a Harcourts,07/15/2018,06/15/2018,07/14/2018,Local,161,27437,129.08
4145,BAC01,Backwave Property Consultants CC t/a Harcourts,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3896,BAR01,Barloworld Logistics Africa (PTY) LTD - Port Elizabeth ,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,327,45045,450.45
3896,BAR01,Barloworld Logistics Africa (PTY) LTD - Port Elizabeth ,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 4 - 8 Lines,0,0,440.00
3896,BAR01,Barloworld Logistics Africa (PTY) LTD - Port Elizabeth ,07/15/2018,06/15/2018,07/14/2018,National,515,87643,554.63
3896,BAR01,Barloworld Logistics Africa (PTY) LTD - Port Elizabeth ,07/15/2018,06/15/2018,07/14/2018,Special,25,3502,23.87
3896,BAR01,Barloworld Logistics Africa (PTY) LTD - Port Elizabeth ,07/15/2018,06/15/2018,07/14/2018,International,6,884,44.63
4163,BAR01,Barloworld Logistics Africa (PTY) LTD - Port Elizabeth ,07/15/2018,06/15/2018,07/14/2018,National,515,87643,554.63
4163,BAR01,Barloworld Logistics Africa (PTY) LTD - Port Elizabeth ,07/15/2018,06/15/2018,07/14/2018,International,6,884,44.63
4163,BAR01,Barloworld Logistics Africa (PTY) LTD - Port Elizabeth ,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 4 - 8 Lines,0,0,440.00
4163,BAR01,Barloworld Logistics Africa (PTY) LTD - Port Elizabeth ,07/15/2018,06/15/2018,07/14/2018,Special,25,3502,23.87
4163,BAR01,Barloworld Logistics Africa (PTY) LTD - Port Elizabeth ,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,327,45045,450.45
4178,BED01,Bedspring Manufacturers CC,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4178,BED01,Bedspring Manufacturers CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,3,227,2.84
4178,BED01,Bedspring Manufacturers CC,07/15/2018,06/15/2018,07/14/2018,Local,132,16863,100.67
4178,BED01,Bedspring Manufacturers CC,07/15/2018,06/15/2018,07/14/2018,Special,20,7366,44.17
4178,BED01,Bedspring Manufacturers CC,07/15/2018,06/15/2018,07/14/2018,National,57,16261,102.11
4178,BED01,Bedspring Manufacturers CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,175,24152,302.56
3911,BED01,Bedspring Manufacturers CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,175,24152,302.56
3911,BED01,Bedspring Manufacturers CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,3,227,2.84
3911,BED01,Bedspring Manufacturers CC,07/15/2018,06/15/2018,07/14/2018,Special,20,7366,44.17
3911,BED01,Bedspring Manufacturers CC,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3911,BED01,Bedspring Manufacturers CC,07/15/2018,06/15/2018,07/14/2018,Local,132,16863,100.67
3911,BED01,Bedspring Manufacturers CC,07/15/2018,06/15/2018,07/14/2018,National,57,16261,102.11
4179,BED02,Bedspring Manufacturers CC Johannesburg,07/15/2018,06/15/2018,07/14/2018,Local,12,2416,15.23
4179,BED02,Bedspring Manufacturers CC Johannesburg,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4179,BED02,Bedspring Manufacturers CC Johannesburg,07/15/2018,06/15/2018,07/14/2018,National,25,5787,19.39
4179,BED02,Bedspring Manufacturers CC Johannesburg,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,12,354,4.48
4179,BED02,Bedspring Manufacturers CC Johannesburg,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,51,5063,63.45
3912,BED02,Bedspring Manufacturers CC Johannesburg,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,51,5063,63.45
3912,BED02,Bedspring Manufacturers CC Johannesburg,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3912,BED02,Bedspring Manufacturers CC Johannesburg,07/15/2018,06/15/2018,07/14/2018,Local,12,2416,15.23
3912,BED02,Bedspring Manufacturers CC Johannesburg,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,12,354,4.48
3912,BED02,Bedspring Manufacturers CC Johannesburg,07/15/2018,06/15/2018,07/14/2018,National,25,5787,19.39
3740,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,192,18208,228.33
3740,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,Special,8,610,2.38
3740,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,Local,210,21591,168.18
3740,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,2,264,3.31
3740,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,National,33,6041,40.89
3740,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,National,1,39,0.10
3740,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,777,82591,1035.35
3740,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,Local,12,1307,6.85
3740,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,299.00
3740,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,Special,26,7026,42.54
3975,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,192,18208,228.33
3975,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,Special,8,610,2.38
3975,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,Local,210,21591,168.18
3975,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,777,82591,1035.35
3975,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,2,264,3.31
3975,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,National,33,6041,40.89
3975,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,299.00
3975,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,Local,12,1307,6.85
3975,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,Special,26,7026,42.54
3975,BEL01,Bellville Golf Club,07/15/2018,06/15/2018,07/14/2018,National,1,39,0.10
4181,BET02,Bet-EL,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4181,BET02,Bet-EL,07/15/2018,06/15/2018,07/14/2018,Local,68,8305,46.69
4181,BET02,Bet-EL,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,199,15050,164.06
4181,BET02,Bet-EL,07/15/2018,06/15/2018,07/14/2018,Special,7,2117,11.60
4181,BET02,Bet-EL,07/15/2018,06/15/2018,07/14/2018,National,4,960,7.52
3914,BET02,Bet-EL,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3914,BET02,Bet-EL,07/15/2018,06/15/2018,07/14/2018,Special,7,2117,11.60
3914,BET02,Bet-EL,07/15/2018,06/15/2018,07/14/2018,National,4,960,7.52
3914,BET02,Bet-EL,07/15/2018,06/15/2018,07/14/2018,Local,68,8305,46.69
3914,BET02,Bet-EL,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,199,15050,164.06
3805,BIL02,Biltong 4 Africa ,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3805,BIL02,Biltong 4 Africa ,07/15/2018,06/15/2018,07/14/2018,Router Rental,0,0,280.00
4065,BIL02,Biltong 4 Africa ,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4065,BIL02,Biltong 4 Africa ,07/15/2018,06/15/2018,07/14/2018,Router Rental,0,0,280.00
3941,BLA01,Blacksilver Post Productions CC,07/15/2018,06/15/2018,07/14/2018,Special,7,3379,28.19
3941,BLA01,Blacksilver Post Productions CC,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3941,BLA01,Blacksilver Post Productions CC,07/15/2018,06/15/2018,07/14/2018,Local,2,147,0.62
3941,BLA01,Blacksilver Post Productions CC,07/15/2018,06/15/2018,07/14/2018,Local,65,9284,50.98
3941,BLA01,Blacksilver Post Productions CC,07/15/2018,06/15/2018,07/14/2018,National,8,1249,9.63
3941,BLA01,Blacksilver Post Productions CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,110,13247,132.47
4212,BLA01,Blacksilver Post Productions CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,110,13247,132.47
4212,BLA01,Blacksilver Post Productions CC,07/15/2018,06/15/2018,07/14/2018,Special,7,3379,28.19
4212,BLA01,Blacksilver Post Productions CC,07/15/2018,06/15/2018,07/14/2018,Local,65,9284,50.98
4212,BLA01,Blacksilver Post Productions CC,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4212,BLA01,Blacksilver Post Productions CC,07/15/2018,06/15/2018,07/14/2018,National,8,1249,9.63
4212,BLA01,Blacksilver Post Productions CC,07/15/2018,06/15/2018,07/14/2018,Local,2,147,0.62
3989,BLU01,Bluebottle Consulting PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1,7,0.05
3989,BLU01,Bluebottle Consulting PTY (LTD),07/15/2018,06/15/2018,07/14/2018,International,1,1162,2.45
3989,BLU01,Bluebottle Consulting PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,0.00
4180,BOD01,Body20 Global (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,295.00
4180,BOD01,Body20 Global (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Router Rental,0,0,795.00
3913,BOD01,Body20 Global (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Router Rental,0,0,795.00
3913,BOD01,Body20 Global (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,295.00
4097,BOS01,Bosch Projects (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,2,386,4.39
4097,BOS01,Bosch Projects (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Call Recording - HCR: Bosch Projects (Pty) Ltd - Express 1000 - Bosch Projects (PTY) LTD,0,0,395.00
4097,BOS01,Bosch Projects (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,110,28442,185.42
4097,BOS01,Bosch Projects (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1,3,0.04
4097,BOS01,Bosch Projects (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,0.00
4097,BOS01,Bosch Projects (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,33,12191,52.71
4097,BOS01,Bosch Projects (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,247,46162,524.29
4097,BOS01,Bosch Projects (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,269,49597,222.37
3833,BOS01,Bosch Projects (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,269,49597,222.37
3833,BOS01,Bosch Projects (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Call Recording - HCR: Bosch Projects (Pty) Ltd - Express 1000 - Bosch Projects (PTY) LTD,0,0,395.00
3833,BOS01,Bosch Projects (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,0.00
3833,BOS01,Bosch Projects (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,2,386,4.39
3833,BOS01,Bosch Projects (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,247,46162,524.29
3833,BOS01,Bosch Projects (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,33,12191,52.71
3833,BOS01,Bosch Projects (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1,3,0.04
3833,BOS01,Bosch Projects (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,110,28442,185.42
4006,BB01,Brian Bacon Inc.,07/15/2018,06/15/2018,07/14/2018,Special,62,24830,96.81
4006,BB01,Brian Bacon Inc.,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,3,276,3.23
4006,BB01,Brian Bacon Inc.,07/15/2018,06/15/2018,07/14/2018,National,57,6500,40.32
4006,BB01,Brian Bacon Inc.,07/15/2018,06/15/2018,07/14/2018,International,3,417,22.76
4006,BB01,Brian Bacon Inc.,07/15/2018,06/15/2018,07/14/2018,Local,188,21829,106.02
4006,BB01,Brian Bacon Inc.,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,2,48,0.57
4006,BB01,Brian Bacon Inc.,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,361,41847,489.73
4006,BB01,Brian Bacon Inc.,07/15/2018,06/15/2018,07/14/2018,Local,3,411,1.87
4006,BB01,Brian Bacon Inc.,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3760,BB01,Brian Bacon Inc.,07/15/2018,06/15/2018,07/14/2018,Local,3,411,1.87
3760,BB01,Brian Bacon Inc.,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3760,BB01,Brian Bacon Inc.,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,3,276,3.23
3760,BB01,Brian Bacon Inc.,07/15/2018,06/15/2018,07/14/2018,International,3,417,22.76
3760,BB01,Brian Bacon Inc.,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,361,41847,489.73
3760,BB01,Brian Bacon Inc.,07/15/2018,06/15/2018,07/14/2018,Local,188,21829,106.02
3760,BB01,Brian Bacon Inc.,07/15/2018,06/15/2018,07/14/2018,National,57,6500,40.32
3760,BB01,Brian Bacon Inc.,07/15/2018,06/15/2018,07/14/2018,Special,62,24830,96.81
3760,BB01,Brian Bacon Inc.,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,2,48,0.57
4113,BUN01,Bunwal House CC - Port Elizabeth,07/15/2018,06/15/2018,07/14/2018,Special,2,601,5.21
4113,BUN01,Bunwal House CC - Port Elizabeth,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,355,41320,449.43
4113,BUN01,Bunwal House CC - Port Elizabeth,07/15/2018,06/15/2018,07/14/2018,National,98,8661,75.45
4113,BUN01,Bunwal House CC - Port Elizabeth,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,11,766,8.34
4113,BUN01,Bunwal House CC - Port Elizabeth,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4113,BUN01,Bunwal House CC - Port Elizabeth,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,3,1016,11.02
3848,BUN01,Bunwal House CC - Port Elizabeth,07/15/2018,06/15/2018,07/14/2018,Special,2,601,5.21
3848,BUN01,Bunwal House CC - Port Elizabeth,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,11,766,8.34
3848,BUN01,Bunwal House CC - Port Elizabeth,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3848,BUN01,Bunwal House CC - Port Elizabeth,07/15/2018,06/15/2018,07/14/2018,National,98,8661,75.45
3848,BUN01,Bunwal House CC - Port Elizabeth,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,3,1016,11.02
3848,BUN01,Bunwal House CC - Port Elizabeth,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,355,41320,449.43
3850,BUN03,Bunwal House CC Durban,07/15/2018,06/15/2018,07/14/2018,Special,1,39,0.34
3850,BUN03,Bunwal House CC Durban,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,262,25633,279.05
3850,BUN03,Bunwal House CC Durban,07/15/2018,06/15/2018,07/14/2018,Local,26,2568,15.35
3850,BUN03,Bunwal House CC Durban,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,30,1730,18.87
3850,BUN03,Bunwal House CC Durban,07/15/2018,06/15/2018,07/14/2018,National,30,4226,10.70
3850,BUN03,Bunwal House CC Durban,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4115,BUN03,Bunwal House CC Durban,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,262,25633,279.05
4115,BUN03,Bunwal House CC Durban,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,30,1730,18.87
4115,BUN03,Bunwal House CC Durban,07/15/2018,06/15/2018,07/14/2018,Local,26,2568,15.35
4115,BUN03,Bunwal House CC Durban,07/15/2018,06/15/2018,07/14/2018,National,30,4226,10.70
4115,BUN03,Bunwal House CC Durban,07/15/2018,06/15/2018,07/14/2018,Special,1,39,0.34
4115,BUN03,Bunwal House CC Durban,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4114,BUN02,Bunwal House CC Pretoria,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3849,BUN02,Bunwal House CC Pretoria,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3868,BUN04,Bunwall House CC Johannesburg,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4133,BUN04,Bunwall House CC Johannesburg,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4132,CAI01,Cait Trading (Pty) Ltd t/a Wimpy Retail Crossing,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4132,CAI01,Cait Trading (Pty) Ltd t/a Wimpy Retail Crossing,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,46,3100,33.83
4132,CAI01,Cait Trading (Pty) Ltd t/a Wimpy Retail Crossing,07/15/2018,06/15/2018,07/14/2018,Local,18,1832,9.71
4132,CAI01,Cait Trading (Pty) Ltd t/a Wimpy Retail Crossing,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,12,946,10.31
4132,CAI01,Cait Trading (Pty) Ltd t/a Wimpy Retail Crossing,07/15/2018,06/15/2018,07/14/2018,Local,5,519,4.26
3867,CAI01,Cait Trading (Pty) Ltd t/a Wimpy Retail Crossing,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,46,3100,33.83
3867,CAI01,Cait Trading (Pty) Ltd t/a Wimpy Retail Crossing,07/15/2018,06/15/2018,07/14/2018,Local,5,519,4.26
3867,CAI01,Cait Trading (Pty) Ltd t/a Wimpy Retail Crossing,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3867,CAI01,Cait Trading (Pty) Ltd t/a Wimpy Retail Crossing,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,12,946,10.31
3867,CAI01,Cait Trading (Pty) Ltd t/a Wimpy Retail Crossing,07/15/2018,06/15/2018,07/14/2018,Local,18,1832,9.71
4196,CAN01,Cantum Gas (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,10,2667,11.58
4196,CAN01,Cantum Gas (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4196,CAN01,Cantum Gas (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,318,27701,145.04
4196,CAN01,Cantum Gas (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,34,3508,20.60
4196,CAN01,Cantum Gas (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,135,6620,75.72
4196,CAN01,Cantum Gas (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,34,2521,14.75
3928,CAN01,Cantum Gas (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3928,CAN01,Cantum Gas (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,135,6620,75.72
3928,CAN01,Cantum Gas (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,34,3508,20.60
3928,CAN01,Cantum Gas (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,318,27701,145.04
3928,CAN01,Cantum Gas (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,34,2521,14.75
3928,CAN01,Cantum Gas (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,10,2667,11.58
4014,CAW01,Cape Armature Winders (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4014,CAW01,Cape Armature Winders (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,61,4845,60.80
4014,CAW01,Cape Armature Winders (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Local,22,1939,11.33
4014,CAW01,Cape Armature Winders (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,National,3,190,0.95
3763,CAW01,Cape Armature Winders (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,61,4845,60.80
3763,CAW01,Cape Armature Winders (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3763,CAW01,Cape Armature Winders (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,Local,22,1939,11.33
3763,CAW01,Cape Armature Winders (Pty) Ltd,07/15/2018,06/15/2018,07/14/2018,National,3,190,0.95
4130,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Router Rental,0,0,2500.00
4130,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,226,71470,392.47
4130,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,International,66,15050,633.75
4130,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,2085,205153,1215.66
4130,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,International,29,3913,130.63
4130,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,35,12445,34.93
4130,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1246,70449,827.20
4130,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,588,43577,274.25
4130,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,2463,177347,2079.80
4130,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,6,186,2.21
4130,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,3,264,3.09
4130,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,301,44058,340.99
4130,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,SAIX Line,0,0,1550.00
4130,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,45,3908,24.13
3865,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,3,264,3.09
3865,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,45,3908,24.13
3865,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1246,70449,827.20
3865,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,2463,177347,2079.80
3865,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,588,43577,274.25
3865,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,35,12445,34.93
3865,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,International,29,3913,130.63
3865,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,2085,205153,1215.66
3865,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,301,44058,340.99
3865,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,6,186,2.21
3865,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,SAIX Line,0,0,1550.00
3865,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Router Rental,0,0,2500.00
3865,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,International,66,15050,633.75
3865,CAP02,Cape Grace Hotel (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,226,71470,392.47
4172,CPH,Cape Perfect Health,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,92,3133,36.91
4172,CPH,Cape Perfect Health,07/15/2018,06/15/2018,07/14/2018,Local,2,110,0.47
4172,CPH,Cape Perfect Health,07/15/2018,06/15/2018,07/14/2018,Local,57,4477,21.17
4172,CPH,Cape Perfect Health,07/15/2018,06/15/2018,07/14/2018,National,17,2186,19.89
4172,CPH,Cape Perfect Health,07/15/2018,06/15/2018,07/14/2018,Special,6,774,5.69
4172,CPH,Cape Perfect Health,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,1,59,0.69
4172,CPH,Cape Perfect Health,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 4 - 8 Lines,0,0,440.00
4172,CPH,Cape Perfect Health,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1827,76851,904.51
4172,CPH,Cape Perfect Health,07/15/2018,06/15/2018,07/14/2018,Call Recording - HCR: Cape Perfect Health - Express 1000 - Cape Perfect Health,0,0,420.00
3905,CPH,Cape Perfect Health,07/15/2018,06/15/2018,07/14/2018,Call Recording - HCR: Cape Perfect Health - Express 1000 - Cape Perfect Health,0,0,420.00
